# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1610       5.020853234382e-11       2.956078035893e-12      -1.403062169900e-12       0.000000000000e+00       8.895826102411e-16       9.255902801531e-17       4.257139654867e-17 
 1611       5.005720552939e-11       2.955740462332e-12      -1.467348573145e-12       0.000000000000e+00       8.872749714962e-16       9.050555185608e-17       4.253102127539e-17 
 1612       4.991106755735e-11       2.955040694064e-12      -1.531588905543e-12       0.000000000000e+00       8.849744612994e-16       8.847921690512e-17       4.248626251159e-17 
 1613       4.977008414600e-11       2.953979832122e-12      -1.595757607078e-12       0.000000000000e+00       8.826810560988e-16       8.648019837286e-17       4.243715483312e-17 
 1614       4.963422076743e-11       2.952558987954e-12      -1.659828993053e-12       0.000000000000e+00       8.803947320581e-16       8.450867191426e-17       4.238373304629e-17 
 1615       4.950344264707e-11       2.950779283440e-12      -1.723777253895e-12       0.000000000000e+00       8.781154650564e-16       8.256481362923e-17       4.232603218830e-17 
 1616       4.937771476327e-11       2.948641850914e-12      -1.787576454963e-12       0.000000000000e+00       8.758432306875e-16       8.064880006307e-17       4.226408752763e-17 
 1617       4.925700184689e-11       2.946147833182e-12      -1.851200536358e-12       0.000000000000e+00       8.735780042592e-16       7.876080820701e-17       4.219793456442e-17 
 1618       4.914126838087e-11       2.943298383539e-12      -1.914623312729e-12       0.000000000000e+00       8.713197607930e-16       7.690101549856e-17       4.212760903082e-17 
 1619       4.903047859982e-11       2.940094665787e-12      -1.977818473085e-12       0.000000000000e+00       8.690684750233e-16       7.506959982204e-17       4.205314689143e-17 
 1620       4.892459648957e-11       2.936537854257e-12      -2.040759580600e-12       0.000000000000e+00       8.668241213973e-16       7.326673950902e-17       4.197458434368e-17 
 1621       4.882358578678e-11       2.932629133827e-12      -2.103420072420e-12       0.000000000000e+00       8.645866740737e-16       7.149261333874e-17       4.189195781817e-17 
 1622       4.872740997851e-11       2.928369699935e-12      -2.165773259478e-12       0.000000000000e+00       8.623561069231e-16       6.974740053863e-17       4.180530397911e-17 
 1623       4.863603230177e-11       2.923760758607e-12      -2.227792326295e-12       0.000000000000e+00       8.601323935265e-16       6.803128078472e-17       4.171465972468e-17 
 1624       4.854941574314e-11       2.918803526468e-12      -2.289450330792e-12       0.000000000000e+00       8.579155071756e-16       6.634443420211e-17       4.162006218743e-17 
 1625       4.846752303832e-11       2.913499230765e-12      -2.350720204098e-12       0.000000000000e+00       8.557054208715e-16       6.468704136542e-17       4.152154873465e-17 
 1626       4.839031667173e-11       2.907849109383e-12      -2.411574750358e-12       0.000000000000e+00       8.535021073247e-16       6.305928329925e-17       4.141915696877e-17 
 1627       4.831775887604e-11       2.901854410865e-12      -2.471986646542e-12       0.000000000000e+00       8.513055389545e-16       6.146134147866e-17       4.131292472775e-17 
 1628       4.824981163182e-11       2.895516394431e-12      -2.531928442250e-12       0.000000000000e+00       8.491156878881e-16       5.989339782959e-17       4.120289008546e-17 
 1629       4.818643666705e-11       2.888836329997e-12      -2.591372559526e-12       0.000000000000e+00       8.469325259603e-16       5.835563472932e-17       4.108909135206e-17 
 1630       4.812759545677e-11       2.881815498191e-12      -2.650291292661e-12       0.000000000000e+00       8.447560247131e-16       5.684823500697e-17       4.097156707441e-17 
 1631       4.807324922256e-11       2.874455190373e-12      -2.708656808006e-12       0.000000000000e+00       8.425861553947e-16       5.537138194391e-17       4.085035603641e-17 
 1632       4.802335893222e-11       2.866756708658e-12      -2.766441143775e-12       0.000000000000e+00       8.404228889595e-16       5.392525927421e-17       4.072549725946e-17 
 1633       4.797788529929e-11       2.858721365926e-12      -2.823616209858e-12       0.000000000000e+00       8.382661960672e-16       5.251005118515e-17       4.059703000278e-17 
 1634       4.793678878262e-11       2.850350485850e-12      -2.880153787626e-12       0.000000000000e+00       8.361160470823e-16       5.112594231764e-17       4.046499376382e-17 
 1635       4.790002958599e-11       2.841645402906e-12      -2.936025529744e-12       0.000000000000e+00       8.339724120736e-16       4.977311776666e-17       4.032942827867e-17 
 1636       4.786756202395e-11       2.832608069499e-12      -2.991205870805e-12       0.000000000000e+00       8.318352631148e-16       4.845165674466e-17       4.019037276412e-17 
 1637       4.783931756516e-11       2.823242883219e-12      -3.045680788106e-12       0.000000000000e+00       8.297045812101e-16       4.716121253070e-17       4.004786363573e-17 
 1638       4.781522163658e-11       2.813554875957e-12      -3.099439118837e-12       0.000000000000e+00       8.275803494294e-16       4.590132966016e-17       3.990193677016e-17 
 1639       4.779519924273e-11       2.803549108339e-12      -3.152469656297e-12       0.000000000000e+00       8.254625506126e-16       4.467154999774e-17       3.975262826193e-17 
 1640       4.777917496505e-11       2.793230669768e-12      -3.204761149836e-12       0.000000000000e+00       8.233511673686e-16       4.347141273314e-17       3.959997442377e-17 
 1641       4.776707296120e-11       2.782604678470e-12      -3.256302304788e-12       0.000000000000e+00       8.212461820754e-16       4.230045437683e-17       3.944401178701e-17 
 1642       4.775881696438e-11       2.771676281543e-12      -3.307081782418e-12       0.000000000000e+00       8.191475768793e-16       4.115820875562e-17       3.928477710189e-17 
 1643       4.775433028268e-11       2.760450654998e-12      -3.357088199853e-12       0.000000000000e+00       8.170553336946e-16       4.004420700848e-17       3.912230733796e-17 
 1644       4.775353579838e-11       2.748933003810e-12      -3.406310130024e-12       0.000000000000e+00       8.149694342033e-16       3.895797758213e-17       3.895663968438e-17 
 1645       4.775635596730e-11       2.737128561959e-12      -3.454736101606e-12       0.000000000000e+00       8.128898598544e-16       3.789904622679e-17       3.878781155031e-17 
 1646       4.776271281811e-11       2.725042592480e-12      -3.502354598953e-12       0.000000000000e+00       8.108165918635e-16       3.686693599186e-17       3.861586056526e-17 
 1647       4.777252795166e-11       2.712680387507e-12      -3.549154062041e-12       0.000000000000e+00       8.087496112125e-16       3.586116722159e-17       3.844082457941e-17 
 1648       4.778572254029e-11       2.700047268317e-12      -3.595122886404e-12       0.000000000000e+00       8.066888986490e-16       3.488125755080e-17       3.826274166402e-17 
 1649       4.780221732719e-11       2.687148585381e-12      -3.640249423074e-12       0.000000000000e+00       8.046344346860e-16       3.392672190055e-17       3.808165011173e-17 
 1650       4.782193262570e-11       2.673989718404e-12      -3.684521978520e-12       0.000000000000e+00       8.025861996014e-16       3.299707247385e-17       3.789758843693e-17 
 1651       4.784478831863e-11       2.660576076375e-12      -3.727928814584e-12       0.000000000000e+00       8.005441734375e-16       3.209181875135e-17       3.771059537615e-17 
 1652       4.787070385761e-11       2.646913097611e-12      -3.770458148423e-12       0.000000000000e+00       7.985083360005e-16       3.121046748702e-17       3.752070988833e-17 
 1653       4.789959826240e-11       2.633006249803e-12      -3.812098152446e-12       0.000000000000e+00       7.964786668604e-16       3.035252270383e-17       3.732797115527e-17 
 1654       4.793139012022e-11       2.618861030064e-12      -3.852836954255e-12       0.000000000000e+00       7.944551453500e-16       2.951748568949e-17       3.713241858190e-17 
 1655       4.796599758505e-11       2.604482964971e-12      -3.892662636579e-12       0.000000000000e+00       7.924377505650e-16       2.870485499208e-17       3.693409179669e-17 
 1656       4.800333837702e-11       2.589877610613e-12      -3.931563237219e-12       0.000000000000e+00       7.904264613633e-16       2.791412641580e-17       3.673303065197e-17 
 1657       4.804332978167e-11       2.575050552639e-12      -3.969526748981e-12       0.000000000000e+00       7.884212563645e-16       2.714479301662e-17       3.652927522431e-17 
 1658       4.808588864929e-11       2.560007406298e-12      -4.006541119618e-12       0.000000000000e+00       7.864221139495e-16       2.639634509799e-17       3.632286581484e-17 
 1659       4.813093139428e-11       2.544753816493e-12      -4.042594251770e-12       0.000000000000e+00       7.844290122601e-16       2.566827020653e-17       3.611384294964e-17 
 1660       4.817837399443e-11       2.529295457818e-12      -4.077674002897e-12       0.000000000000e+00       7.824419291988e-16       2.496005312772e-17       3.590224738005e-17 
 1661       4.822813199028e-11       2.513638034612e-12      -4.111768185224e-12       0.000000000000e+00       7.804608424278e-16       2.427117588158e-17       3.568812008305e-17 
 1662       4.828012048444e-11       2.497787280999e-12      -4.144864565676e-12       0.000000000000e+00       7.784857293689e-16       2.360111771839e-17       3.547150226164e-17 
 1663       4.833425414088e-11       2.481748960936e-12      -4.176950865821e-12       0.000000000000e+00       7.765165672031e-16       2.294935511436e-17       3.525243534513e-17 
 1664       4.839044718432e-11       2.465528868260e-12      -4.208014761801e-12       0.000000000000e+00       7.745533328701e-16       2.231536176733e-17       3.503096098953e-17 
 1665       4.844861339948e-11       2.449132826733e-12      -4.238043884278e-12       0.000000000000e+00       7.725960030677e-16       2.169860859246e-17       3.480712107792e-17 
 1666       4.850866613048e-11       2.432566690085e-12      -4.267025818372e-12       0.000000000000e+00       7.706445542517e-16       2.109856371791e-17       3.458095772074e-17 
 1667       4.857051828011e-11       2.415836342066e-12      -4.294948103594e-12       0.000000000000e+00       7.686989626349e-16       2.051469248055e-17       3.435251325624e-17 
 1668       4.863408230917e-11       2.398947696485e-12      -4.321798233791e-12       0.000000000000e+00       7.667592041874e-16       1.994645742166e-17       3.412183025072e-17 
 1669       4.869927023583e-11       2.381906697263e-12      -4.347563657083e-12       0.000000000000e+00       7.648252546354e-16       1.939331828258e-17       3.388895149899e-17 
 1670       4.876599363489e-11       2.364719318472e-12      -4.372231775801e-12       0.000000000000e+00       7.628970894613e-16       1.885473200044e-17       3.365392002463e-17 
 1671       4.883416363717e-11       2.347391564385e-12      -4.395789946423e-12       0.000000000000e+00       7.609746839030e-16       1.833015270385e-17       3.341677908042e-17 
 1672       4.890369092880e-11       2.329929469521e-12      -4.418225479520e-12       0.000000000000e+00       7.590580129537e-16       1.781903170857e-17       3.317757214864e-17 
 1673       4.897448575056e-11       2.312339098690e-12      -4.439525639688e-12       0.000000000000e+00       7.571470513609e-16       1.732081751321e-17       3.293634294146e-17 
 1674       4.904645789718e-11       2.294626547042e-12      -4.459677645489e-12       0.000000000000e+00       7.552417736268e-16       1.683495579495e-17       3.269313540124e-17 
 1675       4.911952024395e-11       2.276797883636e-12      -4.478671708847e-12       0.000000000000e+00       7.533421559236e-16       1.636096002665e-17       3.244799154094e-17 
 1676       4.919359936152e-11       2.258858981540e-12      -4.496510182383e-12       0.000000000000e+00       7.514481818622e-16       1.589862401162e-17       3.220094494373e-17 
 1677       4.926862499243e-11       2.240815686340e-12      -4.513198491860e-12       0.000000000000e+00       7.495598367733e-16       1.544781119672e-17       3.195202720728e-17 
