# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1358       9.932606296837e-11       3.244571061776e-12      -7.823863949541e-12       1.133865874323e-14       1.790125221329e-15       5.459972698928e-16      -7.942252209351e-17 
 1359       9.949786400757e-11       3.222521871060e-12      -7.842730690693e-12       1.133490588300e-14       1.784810168121e-15       5.471282587598e-16      -7.881501194947e-17 
 1360       9.967039005344e-11       3.200316971699e-12      -7.859820416126e-12       1.133121285503e-14       1.779514036371e-15       5.482253844269e-16      -7.820254503300e-17 
 1361       9.984348686378e-11       3.177965004764e-12      -7.875116729527e-12       1.132757828347e-14       1.774236716491e-15       5.492875925028e-16      -7.758523681397e-17 
 1362       1.000169992787e-10       3.155474664194e-12      -7.888603173214e-12       1.132400078267e-14       1.768978097619e-15       5.503138230811e-16      -7.696320351145e-17 
 1363       1.001907790592e-10       3.132854518444e-12      -7.900267729020e-12       1.132047889463e-14       1.763738077485e-15       5.513030533246e-16      -7.633655829640e-17 
 1364       1.003647084980e-10       3.110112473151e-12      -7.910116373983e-12       1.131701090070e-14       1.758516592149e-15       5.522544257393e-16      -7.570539985251e-17 
 1365       1.005386770588e-10       3.087256302902e-12      -7.918159669905e-12       1.131359500780e-14       1.753313586580e-15       5.531671212575e-16      -7.506982369546e-17 
 1366       1.007125735574e-10       3.064293829238e-12      -7.924408275769e-12       1.131022941078e-14       1.748129004807e-15       5.540403167612e-16      -7.442992596162e-17 
 1367       1.008862861610e-10       3.041232920744e-12      -7.928872947936e-12       1.130691229241e-14       1.742962789912e-15       5.548731850756e-16      -7.378580340920e-17 
 1368       1.010597023867e-10       3.018081493138e-12      -7.931564540346e-12       1.130364182330e-14       1.737814884038e-15       5.556648949619e-16      -7.313755341944e-17 
 1369       1.012327091006e-10       2.994847509351e-12      -7.932494004715e-12       1.130041616195e-14       1.732685228377e-15       5.564146111101e-16      -7.248527399775e-17 
 1370       1.014051925161e-10       2.971538979618e-12      -7.931672390739e-12       1.129723345466e-14       1.727573763173e-15       5.571214941327e-16      -7.182906377489e-17 
 1371       1.015770381934e-10       2.948163961564e-12      -7.929110846289e-12       1.129409183556e-14       1.722480427717e-15       5.577847005570e-16      -7.116902200812e-17 
 1372       1.017481310378e-10       2.924730560291e-12      -7.924820617612e-12       1.129098942654e-14       1.717405160349e-15       5.584033828188e-16      -7.050524858240e-17 
 1373       1.019183552987e-10       2.901246928460e-12      -7.918813049529e-12       1.128792433727e-14       1.712347898451e-15       5.589766892549e-16      -6.983784401149e-17 
 1374       1.020875945683e-10       2.877721266383e-12      -7.911099585637e-12       1.128489466514e-14       1.707308578447e-15       5.595037640966e-16      -6.916690943919e-17 
 1375       1.022557317807e-10       2.854161822109e-12      -7.901691768508e-12       1.128189849526e-14       1.702287135802e-15       5.599837474624e-16      -6.849254664044e-17 
 1376       1.024226492104e-10       2.830576891505e-12      -7.890601239885e-12       1.127893390044e-14       1.697283505018e-15       5.604157753514e-16      -6.781485802254e-17 
 1377       1.025882284713e-10       2.806974818350e-12      -7.877839740886e-12       1.127599894114e-14       1.692297619632e-15       5.607989796358e-16      -6.713394662626e-17 
 1378       1.027523505155e-10       2.783363994415e-12      -7.863419112199e-12       1.127309166547e-14       1.687329412215e-15       5.611324880545e-16      -6.644991612704e-17 
 1379       1.029148956318e-10       2.759752859553e-12      -7.847351294285e-12       1.127021010916e-14       1.682378814367e-15       5.614154242061e-16      -6.576287083617e-17 
 1380       1.030757434452e-10       2.736149901785e-12      -7.829648327575e-12       1.126735229554e-14       1.677445756720e-15       5.616469075414e-16      -6.507291570189e-17 
 1381       1.032347729150e-10       2.712563657387e-12      -7.810322352672e-12       1.126451623550e-14       1.672530168930e-15       5.618260533572e-16      -6.438015631062e-17 
 1382       1.033918623341e-10       2.689002710974e-12      -7.789385610545e-12       1.126169992751e-14       1.667631979677e-15       5.619519727887e-16      -6.368469888810e-17 
 1383       1.035468893274e-10       2.665475695588e-12      -7.766850442737e-12       1.125890135753e-14       1.662751116667e-15       5.620237728030e-16      -6.298665030055e-17 
 1384       1.036997308512e-10       2.641991292788e-12      -7.742729291556e-12       1.125611849904e-14       1.657887506622e-15       5.620405561919e-16      -6.228611805584e-17 
 1385       1.038502631913e-10       2.618558232728e-12      -7.717034700277e-12       1.125334931301e-14       1.653041075284e-15       5.620014215650e-16      -6.158321030464e-17 
 1386       1.039983619623e-10       2.595185294252e-12      -7.689779313346e-12       1.125059174785e-14       1.648211747410e-15       5.619054633429e-16      -6.087803584163e-17 
 1387       1.041439021065e-10       2.571881304977e-12      -7.660975876571e-12       1.124784373941e-14       1.643399446770e-15       5.617517717500e-16      -6.017070410660e-17 
 1388       1.042867578923e-10       2.548655141377e-12      -7.630637237330e-12       1.124510321095e-14       1.638604096146e-15       5.615394328077e-16      -5.946132518566e-17 
 1389       1.044268029132e-10       2.525515728874e-12      -7.598776344764e-12       1.124236807313e-14       1.633825617330e-15       5.612675283273e-16      -5.875000981241e-17 
 1390       1.045639100867e-10       2.502472041922e-12      -7.565406249978e-12       1.123963622395e-14       1.629063931118e-15       5.609351359033e-16      -5.803686936904e-17 
 1391       1.046979516532e-10       2.479533104094e-12      -7.530540106244e-12       1.123690554877e-14       1.624318957315e-15       5.605413289064e-16      -5.732201588760e-17 
 1392       1.048287991744e-10       2.456707988168e-12      -7.494191169194e-12       1.123417392025e-14       1.619590614725e-15       5.600851764762e-16      -5.660556205105e-17 
 1393       1.049563235325e-10       2.434005816214e-12      -7.456372797025e-12       1.123143919836e-14       1.614878821153e-15       5.595657435146e-16      -5.588762119452e-17 
 1394       1.050803949290e-10       2.411435759681e-12      -7.417098450695e-12       1.122869923033e-14       1.610183493403e-15       5.589820906788e-16      -5.516830730642e-17 
 1395       1.052008828833e-10       2.389007039481e-12      -7.376381694124e-12       1.122595185064e-14       1.605504547275e-15       5.583332743743e-16      -5.444773502961e-17 
 1396       1.053176562317e-10       2.366728926080e-12      -7.334236194394e-12       1.122319488101e-14       1.600841897562e-15       5.576183467479e-16      -5.372601966260e-17 
 1397       1.054305831261e-10       2.344610739579e-12      -7.290675721945e-12       1.122042613032e-14       1.596195458049e-15       5.568363556809e-16      -5.300327716065e-17 
 1398       1.055395310328e-10       2.322661849805e-12      -7.245714150780e-12       1.121764339467e-14       1.591565141511e-15       5.559863447817e-16      -5.227962413701e-17 
 1399       1.056443667315e-10       2.300891676395e-12      -7.199365458657e-12       1.121484445729e-14       1.586950859709e-15       5.550673533797e-16      -5.155517786403e-17 
 1400       1.057449563139e-10       2.279309688883e-12      -7.151643727295e-12       1.121202708855e-14       1.582352523390e-15       5.540784165174e-16      -5.083005627434e-17 
 1401       1.058411651827e-10       2.257925406787e-12      -7.102563142570e-12       1.120918904592e-14       1.577770042284e-15       5.530185649442e-16      -5.010437796202e-17 
 1402       1.059328743104e-10       2.236747495788e-12      -7.052139930275e-12       1.120632822182e-14       1.573203332999e-15       5.518874329500e-16      -4.937824937867e-17 
 1403       1.060200292035e-10       2.215781045780e-12      -7.000398185082e-12       1.120344308876e-14       1.568652342809e-15       5.506870888196e-16      -4.865172627307e-17 
 1404       1.061025914472e-10       2.195030264600e-12      -6.947364102777e-12       1.120053225883e-14       1.564117026110e-15       5.494202234576e-16      -4.792485185165e-17 
 1405       1.061805224904e-10       2.174499379391e-12      -6.893064050533e-12       1.119759433617e-14       1.559597336545e-15       5.480895443096e-16      -4.719766954744e-17 
 1406       1.062537836465e-10       2.154192636631e-12      -6.837524567229e-12       1.119462791700e-14       1.555093226998e-15       5.466977753930e-16      -4.647022302043e-17 
 1407       1.063223360925e-10       2.134114302168e-12      -6.780772363767e-12       1.119163158961e-14       1.550604649598e-15       5.452476573264e-16      -4.574255615801e-17 
 1408       1.063861408691e-10       2.114268661250e-12      -6.722834323388e-12       1.118860393434e-14       1.546131555710e-15       5.437419473600e-16      -4.501471307532e-17 
 1409       1.064451588805e-10       2.094660018552e-12      -6.663737501993e-12       1.118554352354e-14       1.541673895941e-15       5.421834194060e-16      -4.428673811563e-17 
 1410       1.064993508944e-10       2.075292698215e-12      -6.603509128458e-12       1.118244892160e-14       1.537231620132e-15       5.405748640681e-16      -4.355867585074e-17 
 1411       1.065486775411e-10       2.056171043873e-12      -6.542176604949e-12       1.117931868490e-14       1.532804677362e-15       5.389190886724e-16      -4.283057108136e-17 
 1412       1.065930993144e-10       2.037299418682e-12      -6.479767507245e-12       1.117615136181e-14       1.528393015939e-15       5.372189172969e-16      -4.210246883747e-17 
 1413       1.066325765702e-10       2.018682205357e-12      -6.416309585052e-12       1.117294549269e-14       1.523996583407e-15       5.354771908019e-16      -4.137441437875e-17 
 1414       1.066670695275e-10       2.000323806199e-12      -6.351830762321e-12       1.116969960983e-14       1.519615326537e-15       5.336967668602e-16      -4.064645319491e-17 
 1415       1.066965382671e-10       1.982228643128e-12      -6.286359137565e-12       1.116641223750e-14       1.515249191329e-15       5.318805199869e-16      -3.991863100611e-17 
 1416       1.067209427323e-10       1.964401157714e-12      -6.219922984178e-12       1.116308189187e-14       1.510898123009e-15       5.300313415700e-16      -3.919099376334e-17 
 1417       1.067402427281e-10       1.946845811208e-12      -6.152550750751e-12       1.115970708105e-14       1.506562066028e-15       5.281521399001e-16      -3.846358764878e-17 
 1418       1.067543979214e-10       1.929567084575e-12      -6.084271061389e-12       1.115628630505e-14       1.502240964060e-15       5.262458402009e-16      -3.773645907621e-17 
 1419       1.067633678406e-10       1.912569478524e-12      -6.015112716032e-12       1.115281805575e-14       1.497934760001e-15       5.243153846591e-16      -3.700965469138e-17 
 1420       1.067671118753e-10       1.895857513537e-12      -5.945104690766e-12       1.114930081693e-14       1.493643395966e-15       5.223637324544e-16      -3.628322137239e-17 
 1421       1.067655892766e-10       1.879435729905e-12      -5.874276138149e-12       1.114573306423e-14       1.489366813286e-15       5.203938597899e-16      -3.555720623009e-17 
 1422       1.067587591562e-10       1.863308687757e-12      -5.802656387519e-12       1.114211326510e-14       1.485104952512e-15       5.184087599223e-16      -3.483165660845e-17 
 1423       1.067465804869e-10       1.847480967089e-12      -5.730274945320e-12       1.113843987886e-14       1.480857753406e-15       5.164114431917e-16      -3.410662008494e-17 
 1424       1.067290121018e-10       1.831957167802e-12      -5.657161495413e-12       1.113471135664e-14       1.476625154945e-15       5.144049370518e-16      -3.338214447092e-17 
 1425       1.067060126946e-10       1.816741909725e-12      -5.583345899399e-12       1.113092614137e-14       1.472407095316e-15       5.123922861004e-16      -3.265827781203e-17 
 1426       1.066775408190e-10       1.801839832652e-12      -5.508858196931e-12       1.112708266775e-14       1.468203511915e-15       5.103765521090e-16      -3.193506838857e-17 
 1427       1.066435548890e-10       1.787255596372e-12      -5.433728606035e-12       1.112317936228e-14       1.464014341347e-15       5.083608140533e-16      -3.121256471585e-17 
